"List(701, 1239, 13789)",122
"List(701, 7018, 27231)",122
"List(701, 7018, 14417)",122
"List(1239, 6453, 6461)",122
"List(3356, 3549, 6453)",122
"List(206, 3549, 7018)",122
"List(1239, 3320, 3549)",122
"List(701, 3561, 5650)",122
"List(701, 1239, 12058)",122
"List(701, 2914, 3549)",122
"List(701, 1239, 12179)",122
"List(701, 7018, 10913)",122
"List(1239, 7018, 29733)",122
"List(701, 2828, 19535)",122
"List(2914, 3549, 9304)",122
"List(701, 1239, 10694)",122
"List(3356, 3549, 3561)",122
"List(701, 1239, 27434)",122
"List(2828, 3356, 3561)",122
"List(1239, 3320, 4637)",122
"List(1221, 4739, 7474)",122
"List(1239, 7018, 16838)",122
"List(1239, 7018, 10877)",122
"List(701, 3549, 7395)",122
"List(2828, 3356, 3549)",122
"List(1239, 3209, 3549)",122
"List(701, 2914, 3356)",122
"List(3356, 3549, 22562)",122
"List(1239, 7018, 9680)",122
"List(2828, 3561, 7018)",122
"List(1239, 6461, 7018)",122
"List(3257, 3549, 12874)",122
"List(2914, 3561, 10913)",122
"List(1239, 3300, 4637)",122
"List(1239, 2497, 6453)",122
"List(174, 701, 7018)",122
"List(1239, 4637, 9800)",122
"List(701, 7018, 17300)",122
"List(1239, 7018, 8075)",122
"List(3356, 6453, 10310)",122
"List(209, 701, 30082)",122
"List(1239, 1668, 4637)",122
"List(1239, 1668, 3549)",122
"List(209, 2516, 3549)",122
"List(701, 7018, 8188)",122
"List(1239, 2497, 3549)",122
"List(1239, 4323, 4637)",122
"List(2914, 3561, 7018)",122
"List(2914, 6461, 7018)",122
"List(3549, 3561, 7018)",122
"List(1668, 3549, 4637)",122
"List(209, 2914, 3356)",122
"List(109, 701, 7018)",122
"List(701, 6453, 6762)",122
"List(701, 1239, 9800)",122
"List(701, 1239, 1299)",122
"List(1239, 3257, 3549)",122
"List(1239, 3356, 5089)",122
"List(1239, 1668, 7018)",122
"List(209, 3356, 25934)",122
"List(701, 702, 6762)",122
"List(2828, 3356, 4637)",122
"List(2914, 3356, 5511)",122
"List(3356, 5511, 7018)",122
"List(1239, 6307, 7018)",122
"List(1239, 3356, 12956)",122
"List(3356, 3549, 7395)",122
"List(209, 3549, 4637)",122
"List(701, 1299, 3356)",122
"List(3209, 3356, 5511)",122
"List(701, 3356, 6167)",122
"List(701, 6453, 7018)",122
"List(701, 1299, 7018)",122
"List(209, 701, 2914)",122
"List(701, 1239, 14975)",122
"List(701, 6126, 7018)",122
"List(1239, 2828, 4637)",122
"List(1239, 3356, 12179)",122
"List(701, 1680, 3491)",122
"List(701, 1239, 14090)",122
"List(701, 3356, 12083)",122
"List(2828, 3549, 4637)",122
"List(1239, 3549, 5511)",122
"List(1239, 2828, 3356)",122
"List(1239, 4323, 10694)",122
"List(1239, 2914, 6459)",122
"List(3303, 6453, 6762)",122
"List(1239, 1299, 2914)",122
"List(209, 3356, 4637)",122
"List(1239, 5400, 5588)",122
"List(6453, 6461, 7018)",122
"List(1239, 2914, 6461)",122
"List(1668, 6453, 7018)",122
"List(209, 3549, 6453)",122
"List(2828, 3549, 3561)",122
"List(1239, 3561, 5400)",122
"List(209, 1239, 4637)",122
"List(701, 1239, 19139)",122
"List(701, 2828, 3356)",122
"List(701, 7018, 26144)",122
"List(1299, 3356, 8560)",122
"List(174, 3549, 4637)",122
"List(1239, 6453, 7018)",122
"List(209, 7018, 22291)",122
"List(3356, 3561, 14742)",122
"List(174, 701, 3549)",122
"List(1299, 3356, 3561)",122
"List(701, 7018, 22280)",122
"List(701, 3356, 14654)",122
"List(1668, 6453, 6461)",122
"List(209, 3300, 4637)",122
"List(1239, 2828, 6453)",122
"List(701, 3741, 7018)",122
"List(6453, 7018, 8075)",122
"List(151, 1239, 4637)",122
"List(701, 2914, 12179)",122
"List(2516, 3257, 3549)",122
"List(3356, 7018, 20057)",122
"List(1239, 4837, 7018)",122
"List(2914, 3549, 7018)",122
"List(209, 701, 11891)",122
"List(701, 3356, 12178)",122
"List(101, 2914, 7018)",122
"List(1239, 3549, 7018)",122
"List(3320, 3549, 6453)",122
"List(1299, 3549, 20676)",122
"List(1239, 3257, 3561)",122
"List(701, 3549, 26787)",122
"List(1239, 1668, 6453)",122
"List(2828, 3549, 7018)",122
"List(3257, 3549, 3561)",122
"List(701, 3356, 7270)",122
"List(3320, 3549, 4637)",122
"List(3561, 5650, 7018)",122
"List(1239, 3356, 6453)",122
"List(1239, 3356, 5511)",122
"List(701, 7018, 17406)",122
"List(2914, 3356, 15412)",122
"List(577, 1239, 3549)",122
"List(2914, 3549, 6453)",122
"List(701, 7018, 8012)",122
"List(701, 7018, 22410)",122
"List(3561, 7018, 10913)",122
"List(3303, 3356, 4637)",122
"List(209, 701, 6352)",122
"List(1239, 3549, 5650)",122
"List(2914, 3356, 3561)",122
"List(3356, 3549, 4637)",122
"List(3356, 4637, 22773)",122
"List(1239, 4637, 6453)",122
"List(209, 4637, 6453)",122
"List(209, 701, 22527)",122
"List(701, 7018, 25949)",122
"List(577, 1239, 6453)",122
"List(1299, 2914, 3356)",122
"List(209, 2914, 3549)",122
"List(701, 1239, 13716)",122
"List(2914, 7018, 14744)",122
"List(701, 3549, 5650)",122
"List(2914, 5511, 6453)",122
"List(3356, 3561, 7018)",122
"List(293, 2914, 7018)",122
"List(1239, 5511, 7018)",122
"List(1299, 3356, 3549)",122
"List(1239, 2529, 6461)",122
"List(1239, 3320, 7018)",122
"List(3356, 5089, 5511)",122
"List(701, 5056, 7018)",122
"List(3356, 4637, 15169)",122
"List(1239, 1299, 3561)",122
"List(1239, 3303, 4637)",122
"List(1239, 4323, 7018)",122
"List(2828, 3549, 6453)",122
"List(852, 3561, 14663)",122
"List(1239, 1299, 7018)",122
"List(701, 1299, 3561)",122
"List(1239, 2914, 13789)",122
"List(1239, 3209, 5511)",122
"List(1239, 1757, 7018)",122
"List(701, 2914, 6461)",122
"List(174, 3561, 7018)",122
"List(3320, 3356, 4637)",122
"List(701, 1239, 16838)",122
"List(701, 2914, 6453)",122
"List(701, 3549, 9416)",122
"List(3257, 3356, 6453)",122
"List(1239, 2914, 6993)",122
"List(2914, 3549, 5511)",122
"List(3356, 6453, 7018)",122
"List(701, 1239, 12103)",122
"List(3356, 4637, 6079)",122
"List(701, 7018, 26764)",122
"List(1239, 7018, 12180)",122
"List(701, 2914, 13789)",122
"List(1668, 4637, 6453)",122
"List(2914, 3561, 6993)",122
"List(701, 7018, 19612)",122
"List(3257, 3549, 6453)",122
"List(1239, 7018, 14685)",122
"List(209, 1239, 6453)",122
"List(701, 1239, 7018)",122
"List(209, 3356, 3549)",122
"List(1239, 3320, 3356)",122
"List(209, 701, 26631)",122
"List(109, 701, 2914)",122
"List(3356, 3549, 5511)",122
"List(109, 1239, 7018)",122
"List(5511, 6453, 7018)",122
"List(701, 1239, 5650)",122
"List(559, 1299, 3549)",122
"List(701, 2828, 3561)",122
"List(3356, 3561, 19029)",122
"List(701, 3356, 11853)",122
"List(701, 1239, 6461)",122
"List(209, 3356, 6453)",122
"List(1239, 7018, 15267)",122
"List(3549, 7018, 16948)",122
"List(209, 701, 3356)",122
"List(701, 3356, 4725)",122
"List(3549, 7018, 7859)",122
"List(701, 1239, 4837)",122
"List(701, 1299, 2914)",122
"List(3320, 3356, 7018)",122
"List(209, 701, 25919)",122
"List(1239, 1299, 3549)",122
"List(1239, 7018, 14021)",122
"List(701, 2914, 3561)",122
"List(3320, 4637, 6453)",122
"List(701, 2914, 19024)",122
"List(3549, 5650, 7018)",122
"List(3356, 7018, 10913)",122
"List(71, 1239, 7018)",122
"List(1239, 2914, 12179)",122
"List(3549, 6453, 10310)",122
"List(701, 3356, 17054)",122
"List(3356, 4637, 7473)",122
"List(1239, 4637, 8075)",122
"List(2914, 6453, 6461)",122
"List(701, 3356, 10461)",122
"List(3356, 4637, 5511)",122
"List(1239, 3257, 6453)",122
"List(209, 3549, 7018)",122
"List(1239, 6453, 8075)",122
"List(209, 701, 14932)",122
"List(1239, 3549, 4637)",122
"List(3561, 7018, 14744)",122
"List(1239, 1668, 6461)",122
"List(3356, 3549, 4589)",122
"List(1239, 5400, 7018)",122
"List(701, 2140, 7018)",122
"List(1239, 3356, 5400)",122
"List(701, 3561, 13768)",122
"List(3356, 7018, 12180)",122
"List(2914, 3356, 6830)",122
"List(701, 7018, 20310)",122
"List(209, 3549, 19087)",122
"List(701, 3356, 11734)",122
"List(3356, 5779, 10310)",122
"List(3209, 3549, 5511)",122
"List(2497, 6453, 7018)",122
"List(1239, 3356, 12180)",122
"List(701, 6461, 7018)",122
"List(3356, 3549, 7018)",122
"List(209, 701, 22587)",122
"List(174, 3549, 3561)",122
"List(701, 2828, 6453)",122
"List(1239, 3356, 3561)",122
"List(701, 5650, 7018)",122
"List(1239, 2914, 3549)",122
"List(2516, 3356, 3549)",122
"List(701, 7046, 14551)",122
"List(3356, 5388, 5511)",122
"List(1299, 3356, 7018)",122
"List(2914, 3356, 6079)",122
"List(3491, 6762, 8551)",122
"List(209, 2516, 3356)",122
"List(701, 3549, 13791)",122
"List(701, 3356, 7018)",122
"List(2828, 3356, 6453)",122
"List(701, 1239, 3737)",122
"List(2914, 3356, 6453)",122
"List(71, 209, 1239)",122
"List(701, 3356, 7395)",122
"List(1668, 6461, 7018)",122
"List(701, 3561, 10913)",122
"List(209, 1239, 7018)",122
"List(3257, 6453, 6762)",122
"List(701, 2914, 10910)",122
"List(1299, 2914, 7018)",122
"List(701, 3549, 3561)",122
"List(3356, 3561, 10913)",122
"List(701, 3549, 16912)",122
"List(701, 2828, 3549)",122
"List(3356, 5400, 7018)",122
"List(209, 7018, 11492)",122
"List(701, 1239, 6453)",122
"List(2914, 3356, 10913)",122
"List(701, 7018, 22516)",122
"List(109, 2914, 7018)",122
"List(2516, 3257, 3356)",122
"List(3549, 4637, 5511)",122
"List(1239, 4323, 14750)",122
"List(701, 5774, 7018)",122
"List(3549, 5511, 6453)",122
"List(3549, 5511, 7018)",122
"List(209, 701, 6453)",122
"List(3356, 4637, 6453)",122
"List(1239, 3356, 3549)",122
"List(209, 2914, 6453)",122
"List(1239, 7018, 7381)",122
"List(1239, 2914, 3561)",122
"List(174, 852, 4637)",122
"List(1239, 7018, 21565)",122
"List(701, 3356, 7393)",122
"List(4323, 7018, 16980)",122
"List(2914, 3549, 15270)",122
"List(3549, 21882, 22822)",122
"List(1239, 3549, 7859)",122
"List(1239, 7018, 7859)",122
"List(1299, 3549, 3561)",122
"List(701, 7018, 11722)",122
"List(1239, 3320, 6453)",122
"List(701, 7018, 16838)",122
"List(209, 701, 7018)",122
"List(5511, 6453, 6762)",122
"List(3303, 4637, 6453)",122
"List(701, 11853, 13494)",122
"List(1239, 4637, 5511)",122
"List(1239, 5511, 6453)",122
"List(701, 4837, 7018)",122
"List(109, 1239, 2914)",122
"List(1239, 2914, 6453)",122
"List(701, 3356, 12222)",122
"List(701, 3356, 21886)",122
"List(3561, 5400, 7018)",122
"List(701, 6432, 7018)",122
"List(701, 3356, 6389)",122
"List(4323, 7018, 21822)",122
"List(209, 2914, 17819)",122
"List(577, 3549, 3561)",122
"List(701, 2914, 7018)",122
"List(701, 7018, 15290)",122
"List(209, 6453, 7018)",122
"List(701, 3356, 12179)",122
"List(1239, 2497, 7018)",122
"List(1299, 2914, 3561)",122
"List(1299, 2914, 3549)",122
"List(1239, 1299, 3356)",122
"List(109, 1239, 4637)",122
"List(174, 852, 3561)",122
"List(701, 3561, 7018)",122
"List(3257, 3356, 3549)",122
"List(3257, 3356, 3561)",122
"List(4637, 5511, 6453)",122
"List(209, 1239, 3356)",122
"List(3356, 3561, 6128)",122
"List(3549, 3561, 5650)",122
"List(701, 3356, 6432)",122
"List(1239, 2828, 3561)",122
"List(209, 1239, 3300)",122
"List(701, 3549, 7018)",122
"List(1299, 3356, 20676)",122
"List(701, 1239, 25633)",122
"List(577, 1239, 3561)",122
"List(209, 1239, 22569)",122
"List(1239, 2914, 3356)",122
"List(209, 701, 1239)",122
"List(174, 3549, 7018)",122
"List(701, 1239, 19783)",122
"List(1239, 2914, 4648)",122
"List(701, 2914, 10913)",122
"List(701, 3356, 6453)",122
"List(3549, 7018, 22844)",122
"List(2914, 6453, 9299)",122
"List(701, 1239, 11030)",122
"List(71, 209, 7018)",122
"List(1239, 7018, 29737)",122
"List(3356, 5430, 6453)",122
"List(1239, 7018, 23148)",122
"List(701, 7018, 30082)",122
"List(701, 10912, 16838)",122
"List(701, 3356, 13445)",122
"List(2497, 3549, 6453)",122
"List(1239, 3561, 4134)",122
"List(701, 7018, 9680)",122
"List(1668, 3549, 6453)",122
"List(701, 7046, 11486)",122
"List(2914, 6453, 7018)",122
"List(209, 701, 3549)",122
"List(701, 2914, 3491)",122
"List(1239, 3737, 7018)",122
"List(2914, 3356, 12179)",122
"List(2497, 3549, 7018)",122
"List(1239, 3356, 12178)",122
"List(3356, 3549, 20676)",122
"List(2828, 3356, 7018)",122
"List(81, 209, 3356)",122
"List(701, 3549, 6453)",122
"List(701, 1239, 22216)",122
"List(1239, 3303, 3356)",122
"List(701, 7018, 22755)",122
"List(3356, 6453, 12956)",122
"List(4637, 6453, 8075)",122
"List(2914, 7018, 10913)",122
"List(3356, 6325, 7018)",122
"List(1239, 2914, 7018)",122
"List(2914, 3356, 7018)",122
"List(109, 701, 1239)",122
"List(1239, 4637, 9929)",122
"List(3356, 5400, 6656)",122
"List(209, 701, 29874)",122
"List(701, 10913, 26134)",122
"List(209, 1239, 3549)",122
"List(1239, 1299, 15589)",122
"List(209, 3356, 6621)",122
"List(701, 1239, 7381)",122
"List(1239, 2914, 5511)",122
"List(701, 3356, 10913)",122
"List(1239, 3209, 3356)",122
"List(701, 1239, 2914)",122
"List(701, 1239, 1757)",122
"List(209, 7018, 30082)",122
"List(1239, 3549, 6453)",122
"List(3356, 7018, 8220)",122
"List(1239, 5650, 7018)",122
"List(701, 7018, 15146)",122
"List(2914, 3561, 14744)",122
"List(3356, 3549, 10310)",122
"List(701, 1239, 3356)",122
"List(2914, 3549, 3561)",122
"List(701, 1239, 3549)",122
"List(3549, 6453, 7018)",122
"List(701, 1239, 3561)",122
"List(1239, 7018, 14381)",122
"List(2914, 3549, 13791)",121
"List(701, 1299, 6432)",121
"List(1299, 5511, 7018)",121
"List(3356, 3549, 10913)",121
"List(2914, 3561, 5511)",121
"List(293, 1668, 2828)",121
"List(3320, 4628, 4637)",121
"List(701, 3549, 8075)",121
"List(701, 3549, 10910)",121
"List(174, 2914, 3561)",121
"List(1299, 3303, 3549)",121
"List(2914, 3561, 19029)",121
"List(1239, 7018, 13363)",121
"List(2497, 2516, 3356)",121
"List(1668, 7018, 8220)",121
"List(1668, 3356, 10796)",121
"List(2828, 5511, 6453)",121
"List(701, 3079, 3356)",121
"List(2497, 2516, 17529)",121
"List(209, 3561, 11643)",121
"List(3549, 7018, 8075)",121
"List(3549, 4637, 8075)",121
"List(701, 7018, 14689)",121
"List(2914, 3356, 19029)",121
"List(3549, 6453, 8075)",121
"List(174, 3356, 4637)",121
"List(3356, 3561, 5511)",121
"List(2914, 4513, 6539)",121
"List(2497, 2527, 2914)",121
"List(1239, 3356, 10763)",121
"List(2914, 9381, 9908)",121
"List(209, 5511, 6453)",121
"List(1239, 7018, 21650)",121
"List(3320, 3561, 7018)",121
"List(1239, 3356, 7859)",121
"List(3257, 6453, 6461)",121
"List(209, 1668, 3561)",121
"List(701, 1668, 3491)",121
"List(1759, 5515, 12582)",121
"List(2914, 3549, 6461)",121
"List(2914, 3320, 7018)",121
"List(1239, 2914, 3320)",121
"List(3561, 4181, 6539)",121
"List(209, 7018, 7786)",121
"List(1221, 7474, 9443)",121
"List(209, 3356, 22291)",121
"List(1299, 8501, 20965)",121
"List(209, 3356, 6325)",121
"List(701, 7018, 17361)",121
"List(209, 2914, 5511)",121
"List(1299, 1668, 3549)",121
"List(5511, 6762, 12956)",121
"List(209, 3561, 7018)",121
"List(701, 3356, 10912)",121
"List(714, 7018, 12182)",121
"List(701, 1239, 6432)",121
"List(3257, 3356, 5430)",121
"List(2497, 2516, 17511)",121
"List(701, 1668, 7018)",121
"List(293, 701, 3356)",121
"List(3303, 4637, 6939)",121
"List(3356, 6762, 12956)",121
"List(1299, 3356, 6432)",121
"List(293, 1239, 4323)",121
"List(2828, 3257, 3549)",121
"List(2497, 2914, 6453)",121
"List(701, 1299, 2828)",121
"List(2497, 4637, 6453)",121
"List(4637, 6453, 15169)",121
"List(701, 4364, 7018)",121
"List(209, 1239, 5511)",121
"List(1239, 3549, 12180)",121
"List(3356, 6453, 6461)",121
"List(2497, 6539, 6939)",121
"List(1668, 2497, 3549)",121
"List(209, 7018, 11609)",121
"List(1239, 7018, 22906)",121
"List(209, 6325, 7018)",121
"List(1668, 2914, 6453)",121
"List(209, 1668, 3356)",121
"List(701, 7018, 30383)",121
"List(1239, 2828, 3257)",121
"List(209, 7018, 23108)",121
"List(3549, 3561, 5511)",121
"List(293, 701, 2497)",121
"List(209, 293, 701)",121
"List(71, 209, 19647)",121
"List(701, 7018, 7384)",121
"List(4637, 6453, 6461)",121
"List(3356, 7018, 13756)",121
"List(1299, 2914, 12956)",121
"List(1239, 7018, 12217)",121
"List(1239, 7018, 22184)",121
"List(293, 3257, 3356)",121
"List(2914, 3320, 6453)",121
"List(293, 2828, 3257)",121
"List(3356, 3549, 12180)",121
"List(1239, 4323, 5112)",121
"List(1668, 3356, 7018)",121
"List(293, 2914, 3257)",121
"List(701, 1668, 2914)",121
"List(4323, 7018, 10532)",121
"List(2914, 6539, 8075)",121
"List(209, 706, 7018)",121
"List(2914, 3549, 10913)",121
"List(701, 7018, 14010)",121
"List(2914, 7018, 12179)",121
"List(701, 7018, 14266)",121
"List(293, 11537, 20965)",121
"List(701, 1239, 10754)",121
"List(701, 3573, 7018)",121
"List(701, 3549, 17054)",121
"List(701, 1239, 19979)",121
"List(701, 1239, 30337)",121
"List(1239, 3356, 6461)",121
"List(209, 1239, 22171)",121
"List(701, 7018, 17169)",121
"List(1239, 7018, 14626)",121
"List(3356, 8075, 23468)",121
"List(293, 2497, 7018)",121
"List(701, 6432, 6461)",121
"List(1239, 3561, 13789)",121
"List(701, 7018, 11232)",121
"List(701, 1239, 23524)",121
"List(209, 7018, 14372)",121
"List(3561, 5511, 7018)",121
"List(209, 1668, 4637)",121
"List(293, 701, 6461)",121
"List(852, 1668, 3561)",121
"List(3303, 3356, 12956)",121
"List(3320, 3356, 3561)",121
"List(1239, 5511, 12956)",121
"List(1239, 1299, 3303)",121
"List(1299, 3303, 3356)",121
"List(2914, 3257, 6453)",121
"List(209, 2914, 3561)",121
"List(293, 1668, 6461)",121
"List(293, 1668, 3356)",121
"List(3549, 6453, 6461)",121
"List(3356, 3549, 17054)",121
"List(1299, 2828, 7018)",121
"List(293, 3356, 6079)",121
"List(209, 701, 3561)",121
"List(2914, 6079, 6539)",121
"List(3257, 3356, 5511)",121
"List(701, 1239, 6984)",121
"List(1239, 2497, 4637)",121
"List(1668, 3356, 6453)",121
"List(1299, 2914, 20676)",121
"List(1668, 3356, 3561)",121
"List(209, 1668, 7018)",121
"List(3320, 4637, 5511)",121
"List(852, 1668, 4637)",121
"List(2152, 2153, 5653)",121
"List(2828, 3356, 13790)",121
"List(701, 1239, 11743)",121
"List(293, 701, 2914)",121
"List(209, 7018, 12229)",121
"List(209, 701, 18842)",121
"List(293, 4323, 7018)",121
"List(209, 701, 1668)",121
"List(2914, 3561, 4181)",121
"List(701, 1299, 1668)",121
"List(1239, 6325, 7018)",121
"List(4637, 4788, 6939)",121
"List(1668, 2914, 22773)",121
"List(3356, 7018, 12179)",121
"List(701, 3549, 4725)",121
"List(702, 6762, 12956)",121
"List(1239, 4243, 7018)",121
"List(701, 3356, 6762)",121
"List(3257, 3549, 6461)",121
"List(2914, 3561, 13789)",121
"List(559, 1299, 20965)",121
"List(2914, 5511, 6461)",121
"List(2497, 3257, 6453)",121
"List(151, 2516, 17675)",121
"List(2828, 3257, 3561)",121
"List(701, 6303, 10910)",121
"List(2497, 2516, 6939)",121
"List(1668, 2497, 6453)",121
"List(701, 7018, 12179)",121
"List(2497, 2516, 6539)",121
"List(3303, 3549, 4637)",121
"List(209, 3356, 18491)",121
"List(1239, 6432, 7018)",121
"List(1239, 6075, 7018)",121
"List(1239, 7018, 19023)",121
"List(293, 1239, 2914)",121
"List(701, 1668, 3561)",121
"List(1239, 1668, 5511)",121
"List(1239, 7018, 26861)",121
"List(3549, 7018, 12180)",121
"List(1239, 4637, 5400)",121
"List(286, 3303, 6453)",121
"List(1299, 3257, 5511)",121
"List(1668, 3549, 3561)",121
"List(209, 5511, 7018)",121
"List(1239, 1668, 2914)",121
"List(3356, 5511, 12956)",121
"List(2914, 6539, 11608)",121
"List(1668, 5511, 6461)",121
"List(3257, 3356, 6461)",121
"List(1299, 2914, 3257)",121
"List(1668, 3356, 11955)",121
"List(293, 1668, 3491)",121
"List(2544, 3356, 3401)",121
"List(209, 293, 1668)",121
"List(701, 1239, 2165)",121
"List(1239, 2497, 3257)",121
"List(701, 7018, 16927)",121
"List(1239, 7018, 22459)",121
"List(1668, 4323, 7018)",121
"List(2914, 3356, 8075)",121
"List(1239, 3356, 6325)",121
"List(1668, 2914, 5511)",121
"List(1239, 3303, 3549)",121
"List(3320, 5511, 7018)",121
"List(701, 7018, 10962)",121
"List(209, 7018, 14072)",121
"List(701, 1239, 25940)",121
"List(1239, 1965, 7018)",121
"List(3320, 3549, 3561)",121
"List(293, 1239, 7018)",121
"List(701, 7018, 9505)",121
"List(1239, 7018, 29981)",121
"List(701, 1668, 3356)",121
"List(1239, 5511, 6461)",121
"List(2516, 3356, 3786)",121
"List(2497, 2516, 10000)",121
"List(3320, 3561, 5511)",121
"List(1668, 4637, 5511)",121
"List(3257, 5430, 6453)",121
"List(293, 2914, 3356)",121
"List(1668, 3549, 6461)",121
"List(209, 293, 3356)",121
"List(1668, 4637, 6461)",121
"List(1668, 4323, 4637)",121
"List(701, 7018, 17282)",121
"List(1221, 7474, 9667)",121
"List(209, 1239, 3561)",121
"List(3257, 5511, 6762)",121
"List(1239, 1299, 9035)",121
"List(6453, 7018, 8220)",121
"List(4323, 7018, 7726)",121
"List(1668, 2914, 7018)",121
"List(1239, 2529, 4637)",121
"List(1668, 2914, 3561)",121
"List(293, 668, 701)",121
"List(1239, 7018, 19893)",121
"List(293, 2914, 6461)",121
"List(2828, 5511, 7018)",121
"List(701, 3147, 7018)",121
"List(2828, 4637, 5511)",121
"List(3320, 5511, 6453)",121
"List(1239, 2914, 9929)",121
"List(1239, 1299, 1668)",121
"List(293, 668, 11537)",121
"List(701, 7018, 8075)",121
"List(3356, 3549, 6221)",121
"List(2914, 3549, 20676)",121
"List(293, 5650, 7018)",121
"List(2914, 6453, 6762)",121
"List(3356, 6989, 7018)",121
"List(3356, 3561, 9145)",121
"List(812, 3602, 6539)",121
"List(3303, 6453, 12956)",121
"List(2914, 6453, 8075)",121
"List(2914, 3491, 11608)",121
"List(2914, 7018, 10911)",121
"List(1299, 1668, 5511)",121
"List(174, 3356, 3549)",121
"List(1239, 4150, 7018)",121
"List(1668, 2828, 3356)",121
"List(1668, 7018, 22773)",121
"List(293, 701, 7018)",121
"List(209, 3549, 5511)",121
"List(174, 2914, 3549)",121
"List(1239, 7018, 13882)",121
"List(1239, 2914, 12956)",121
"List(702, 3257, 6762)",121
"List(1239, 3356, 8708)",121
"List(2497, 2914, 3257)",121
"List(1239, 1299, 3257)",121
"List(701, 2914, 14203)",121
"List(701, 7018, 16983)",121
"List(701, 702, 705)",121
"List(5511, 6453, 6461)",121
"List(3320, 3356, 13646)",121
"List(286, 3257, 6453)",121
"List(286, 1668, 3491)",121
"List(2914, 3356, 4716)",121
"List(1299, 2828, 3257)",121
"List(1239, 3257, 6461)",121
"List(2140, 3356, 7018)",121
"List(3356, 3549, 6461)",121
"List(701, 7018, 7743)",121
"List(293, 3549, 7018)",121
"List(1668, 3356, 3549)",121
"List(701, 7018, 14717)",121
"List(701, 6352, 7018)",121
"List(701, 7018, 10998)",121
"List(701, 1239, 18529)",121
"List(701, 7018, 10910)",121
"List(293, 1239, 5650)",121
"List(209, 293, 1239)",121
"List(701, 7018, 7723)",121
"List(293, 2914, 6079)",121
"List(702, 5511, 12956)",121
"List(701, 2914, 8075)",121
"List(293, 2914, 3549)",121
"List(701, 1239, 26134)",121
"List(1239, 4134, 4637)",121
"List(1239, 2529, 3356)",121
"List(2914, 3257, 3549)",121
"List(2914, 3303, 6453)",121
"List(209, 1239, 1668)",121
"List(2914, 3320, 3549)",121
"List(1668, 2914, 3356)",121
"List(4323, 7018, 11550)",121
"List(1239, 4637, 6461)",121
"List(209, 3561, 5511)",121
"List(3549, 3561, 10913)",121
"List(2914, 3257, 3356)",121
"List(1239, 3356, 11680)",121
"List(174, 701, 3356)",121
"List(701, 1239, 8075)",121
"List(2828, 3257, 3356)",121
"List(2914, 3356, 12180)",121
"List(2914, 3257, 5511)",121
"List(2497, 3257, 3356)",121
"List(209, 293, 2914)",121
"List(3356, 4544, 4637)",121
"List(2914, 6461, 12008)",121
"List(1239, 1668, 2828)",121
"List(701, 6453, 8075)",121
"List(3303, 3356, 6762)",121
"List(701, 3356, 7381)",121
"List(293, 1239, 3257)",121
"List(3561, 5650, 6539)",121
"List(1668, 2828, 7018)",121
"List(701, 2497, 3356)",121
"List(1299, 1668, 7018)",121
"List(1239, 7018, 11743)",121
"List(2914, 3356, 12182)",121
"List(701, 2914, 6993)",121
"List(3491, 6762, 9116)",121
"List(3356, 7018, 18961)",121
"List(3356, 14710, 22773)",121
